id,followers_count,following_count,tweet_count,listed_count,name_length,username_length,description_length,verified,protected,ff_ratio,label
u1056932411005640704,0,0,77,0,5,13,0,0,0,0.0,1
u1056932414008770560,0,0,9,0,6,14,0,0,0,0.0,1
u1056932487006429184,0,0,18,0,11,15,0,0,0,0.0,1
u1056933056970395649,0,0,11,0,5,13,0,0,0,0.0,1
u1056933532541566976,0,0,5,0,9,15,0,0,0,0.0,1
u1056933689572106241,0,0,33,0,10,15,0,0,0,0.0,1
u1056933707402100736,0,0,7,0,7,15,0,0,0,0.0,1
u1056934022239174662,0,0,28,0,7,15,0,0,0,0.0,1
u1056934203089133568,0,0,15,0,5,15,0,0,0,0.0,1
u1056934299621040131,0,0,34,0,4,12,0,0,0,0.0,1
u1056934706623799300,0,0,17,0,9,15,0,0,0,0.0,1
u1056934864916688897,0,0,31,0,13,13,0,0,0,0.0,1
u1056935729786470405,31,188,230,0,18,13,102,0,0,0.16489361702127658,1
u1056935837475225600,0,0,12,0,9,15,0,0,0,0.0,1
u1056936150261215232,0,0,5,0,6,14,0,0,0,0.0,1
u1056936426049167360,0,0,13,0,8,15,0,0,0,0.0,1
u1056936769172725760,0,0,4,0,9,15,0,0,0,0.0,1
u1056936818933936128,0,0,15,0,8,15,0,0,0,0.0,1
u1056937394728038401,0,0,1,0,5,13,0,0,0,0.0,1
u1056938267575226370,0,0,4,0,9,15,0,0,0,0.0,1
u1056939056200933377,0,0,36,0,4,12,0,0,0,0.0,1
u1056939253643571201,0,0,60,0,7,15,0,0,0,0.0,1
u1056939313093623809,0,0,44,0,18,8,37,0,0,0.0,1
u1056939884030672896,0,0,14,0,4,12,0,0,0,0.0,1
u1056940908178944000,0,0,6,0,7,15,0,0,0,0.0,1
u1056941730552000512,0,0,117,0,7,15,0,0,0,0.0,1
u1056941830338691072,0,0,21,0,6,14,0,0,0,0.0,1
u1056942355008380929,0,0,50,0,6,14,0,0,0,0.0,1
u1056942381814218752,0,0,11,0,6,14,0,0,0,0.0,1
u1056942567974154240,0,0,31,0,7,15,0,0,0,0.0,1
u1056943902647816192,64,62,172,2,4,10,33,0,0,1.032258064516129,1
u1056944098563756034,0,0,3,0,6,14,0,0,0,0.0,1
u1056944923524718592,0,0,87,0,4,12,0,0,0,0.0,1
u1056945436068663297,0,0,25,0,5,13,0,0,0,0.0,1
u1056947184346624000,3,6,153,0,13,12,32,0,0,0.5,1
u1056948428092203008,0,0,2,0,14,14,0,0,0,0.0,1
u1056949140129689600,3,453,8,0,11,11,151,0,0,0.006622516556291391,1
u1056949402537988096,0,0,127,0,4,12,0,0,0,0.0,1
u1056949658541424640,1,0,59,0,5,13,0,0,0,1.0,1
u1056950745663074304,0,0,3,0,7,15,0,0,0,0.0,1
u1056951024936722432,0,0,33,0,13,15,46,0,0,0.0,1
u1056951729034543105,0,0,5,0,6,14,0,0,0,0.0,1
u1056952188050792452,1,0,27,0,7,15,0,0,0,1.0,1
u1056952326328672256,24,150,27,0,15,15,54,0,0,0.16,1
u1056953045156855814,5,941,470,0,5,7,0,0,0,0.005313496280552604,1
u1056953297502957568,0,0,12,0,6,14,0,0,0,0.0,1
u1056953391736213504,0,0,18,0,6,14,0,0,0,0.0,1
u1056953671131582464,58,521,6,0,12,13,0,0,0,0.11132437619961612,1
u1056954123604631553,0,53,27,0,16,15,11,0,0,0.0,1
u1056954809910202368,0,0,20,0,6,14,0,0,0,0.0,1
u1056955211753771009,0,0,2,0,18,15,0,0,0,0.0,1
u1056955219093803012,0,0,6,0,14,15,0,0,0,0.0,1
u1056955695357218816,0,0,11,0,7,15,0,0,0,0.0,1
u1056955731448983552,0,0,8,0,16,15,0,0,0,0.0,1
u1056956003365855232,0,0,1,0,24,7,23,0,0,0.0,1
u1056956749465505792,0,0,6,0,9,15,0,0,0,0.0,1
u1056956784785739776,0,0,22,0,7,15,0,0,0,0.0,1
u1056958894789066757,678,1977,10,0,15,14,160,0,0,0.34294385432473445,1
u1056959415402876928,0,5,6,0,16,15,10,0,0,0.0,1
u1056959606667251712,0,0,15,0,4,12,0,0,0,0.0,1
u1056960109937479682,0,0,8,0,6,14,0,0,0,0.0,1
u1056960299948036096,0,0,3,0,12,15,0,0,0,0.0,1
u1056961044004909057,0,0,10,0,7,15,0,0,0,0.0,1
u1056961786841317377,0,0,4,0,4,12,0,0,0,0.0,1
u1056963971520061440,0,0,4,0,7,15,0,0,0,0.0,1
u1056963988037222400,0,10,48,0,12,15,0,0,0,0.0,1
u1056964255898050560,0,0,15,0,8,15,0,0,0,0.0,1
u1056964553483927553,69,159,25,1,5,6,153,0,0,0.4339622641509434,1
u1056965329857994752,0,0,7,0,6,14,0,0,0,0.0,1
u1056965692979929089,0,0,1,0,6,14,0,0,0,0.0,1
u1056965693495803904,97,978,32,0,13,15,66,0,0,0.09918200408997956,1
u1056967149292376069,0,1,9,0,8,12,19,0,0,0.0,1
u1056968316739313665,0,0,9,0,8,15,0,0,0,0.0,1
u1056969536082206725,0,0,9,0,6,14,0,0,0,0.0,1
u1056970360682233856,148,367,317,0,14,15,32,0,0,0.4032697547683924,1
u1056971291197140992,0,0,1,0,8,15,0,0,0,0.0,1
u1056973225350086656,1,24,9,0,12,12,0,0,0,0.041666666666666664,1
u1056973638702952450,48,102,74,0,7,9,33,0,0,0.47058823529411764,1
u1056974269463322624,0,0,1,0,14,14,0,0,0,0.0,1
u1056974715607281664,0,0,43,0,9,15,0,0,0,0.0,1
u1056974847081897984,1,0,39,0,7,15,0,0,0,1.0,1
u1056975527519703040,0,0,12,0,4,12,0,0,0,0.0,1
u1056975671048765441,314,199,1240,1,20,13,54,0,0,1.5778894472361809,1
u1056976452216852480,2,34,28,0,6,14,0,0,0,0.058823529411764705,1
u1056977585945554944,0,0,16,0,6,14,0,0,0,0.0,1
u1056977662055460870,4,44,22,0,8,9,25,0,0,0.09090909090909091,1
u1056977985121779712,6,19,41,0,5,13,0,0,0,0.3157894736842105,1
u1056978882920886273,0,1,6,0,9,15,0,0,0,0.0,1
u1056979398476345345,0,0,6,0,4,12,0,0,0,0.0,1
u1056980599943192576,0,0,8,0,14,14,0,0,0,0.0,1
u1056981337503162369,0,0,97,0,5,13,0,0,0,0.0,1
u1056981644572348417,1,0,24,0,5,13,0,0,0,1.0,1
u1056981779809267712,0,0,6,0,4,12,0,0,0,0.0,1
u1056982766410219520,1,115,9,0,18,10,160,0,0,0.008695652173913044,1
u1056982779777482752,0,0,41,0,8,15,0,0,0,0.0,1
u1056983151673729025,0,20,13,0,27,14,0,0,0,0.0,1
u1056983195927957504,0,0,28,0,6,14,0,0,0,0.0,1
u1056984159770501120,137,203,45,0,28,15,64,0,0,0.6748768472906403,1
u1056984334601777153,58,739,228,0,27,15,160,0,0,0.07848443843031123,1
u1056984459344560128,0,189,142,0,6,14,0,0,0,0.0,1
u1056984934798118912,0,0,3,0,4,15,0,0,0,0.0,1
u1056985387845992450,0,1,5,0,13,15,0,0,0,0.0,1
u1056986567766671360,0,0,27,0,13,15,0,0,0,0.0,1
u1056986584665542656,0,0,35,0,5,13,0,0,0,0.0,1
u1056987351895994373,0,0,23,0,6,14,0,0,0,0.0,1
u1056987384317906951,0,0,10,0,5,13,0,0,0,0.0,1
u1056987703907102720,0,0,10,0,13,13,0,0,0,0.0,1
u1056988236256555008,157,201,449,1,22,15,32,0,0,0.7810945273631841,1
u1056988283417313280,118,522,175,0,15,14,33,0,0,0.2260536398467433,1
u1056989132419928064,0,0,48,0,4,12,0,0,0,0.0,1
u1056989294064222208,0,0,8,0,6,14,0,0,0,0.0,1
u1056989434250452992,0,16,10,0,6,15,0,0,0,0.0,1
u1056990030697250818,1,0,44,0,6,14,0,0,0,1.0,1
u1056990074427072513,0,0,5,0,4,12,0,0,0,0.0,1
u1056990246783586307,49,45,43,0,5,12,0,0,0,1.0888888888888888,1
u1056990268363362306,0,0,30,0,6,14,0,0,0,0.0,1
u1056990428120170497,13,117,392,0,13,12,133,0,0,0.1111111111111111,1
u1056990689160908800,1,3,6,0,32,14,158,0,0,0.3333333333333333,1
u1056991007311622145,0,0,9,0,8,15,0,0,0,0.0,1
u1056991466256506890,29,89,15,0,18,15,112,0,0,0.3258426966292135,1
u1056991478541631490,57,313,23,0,13,14,119,0,0,0.18210862619808307,1
u1056992424981983233,0,80,15,0,11,15,25,0,0,0.0,1
u1056993752005443591,1,0,85,0,6,14,0,0,0,1.0,1
u1056994133452169216,0,0,32,0,6,14,0,0,0,0.0,1
u1056994486595866625,0,0,27,0,7,15,0,0,0,0.0,1
u1056995145265033216,0,0,1,0,8,15,0,0,0,0.0,1
u1056995467396030472,0,0,30,0,8,15,0,0,0,0.0,1
u1056995507875315713,0,4,2,0,14,13,0,0,0,0.0,1
u1056996646180085760,0,23,5,0,16,12,110,0,0,0.0,1
u1056996880226414592,0,93,79,0,4,12,0,0,0,0.0,1
u1056996883376291841,0,0,8,0,7,15,0,0,0,0.0,1
u1056997401704194048,0,0,25,0,6,14,0,0,0,0.0,1
u1056997743565123585,0,0,3,0,11,15,0,0,0,0.0,1
u1056998400653168641,84,142,591,0,5,11,72,0,0,0.5915492957746479,1
u1056998441237262339,7,166,70,0,6,10,46,0,0,0.04216867469879518,1
u1056998737803964417,0,0,46,0,4,12,0,0,0,0.0,1
u1056999883582910464,0,0,4,0,13,15,0,0,0,0.0,1
u1057000180157947904,0,0,10,0,7,15,0,0,0,0.0,1
u1057000189402189825,75,161,263,0,14,8,43,0,0,0.4658385093167702,1
u1057000468742881280,3,28,30,0,5,9,0,0,0,0.10714285714285714,1
u1057000759898697729,0,0,4,0,7,15,0,0,0,0.0,1
u1057001129073098758,0,0,31,0,4,12,0,0,0,0.0,1
u1057002152747511809,0,0,4,0,5,13,0,0,0,0.0,1
u1057002488115666945,0,6,1,0,4,12,0,0,0,0.0,1
u1057002981697175554,0,0,8,0,9,15,0,0,0,0.0,1
u1057003031059787777,4,124,19,0,14,15,0,0,0,0.03225806451612903,1
u1057003041952546817,13,401,13,0,14,15,26,0,0,0.032418952618453865,1
u1057003043160502272,7,371,227,0,12,10,51,0,0,0.018867924528301886,1
u1057003363953528833,1,0,48,0,5,13,0,0,0,1.0,1
u1057003430722654208,1,0,50,0,7,15,0,0,0,1.0,1
u1057003457700421632,0,0,84,0,4,12,0,0,0,0.0,1
u1057003737011666949,116,296,25,0,22,11,152,0,0,0.3918918918918919,1
u1057005165834878976,0,0,21,0,8,15,0,0,0,0.0,1
u1057005609801912323,0,0,12,0,5,13,0,0,0,0.0,1
u1057007340753506304,45,5,71,0,11,15,14,0,0,9.0,1
u1057007770652889088,0,0,21,0,6,14,0,0,0,0.0,1
u1057008511434059783,66,60,102,0,11,10,22,0,0,1.1,1
u1057008666887553031,0,0,24,0,6,14,0,0,0,0.0,1
u1057009537440464896,0,0,5,0,7,15,0,0,0,0.0,1
u1057010291689644034,0,0,12,0,5,13,0,0,0,0.0,1
u1057011864348045314,0,0,46,0,5,13,0,0,0,0.0,1
u1057012396139646976,0,0,4,0,9,15,0,0,0,0.0,1
u1057012799602192384,12,52,66,0,4,12,10,0,0,0.23076923076923078,1
u1057013234438496256,0,0,46,0,6,14,0,0,0,0.0,1
u1057013860492894208,0,0,3,0,7,15,0,0,0,0.0,1
u1057014230518562822,0,0,13,0,8,15,0,0,0,0.0,1
u1057014288399982592,0,0,20,0,6,14,0,0,0,0.0,1
u1057015607743471619,11,1684,1160,0,6,14,0,0,0,0.006532066508313539,1
u1057015843945623553,0,0,22,0,9,15,0,0,0,0.0,1
u1057016074322038784,23,70,137,0,14,7,149,0,0,0.32857142857142857,1
u1057016133893668865,13,1756,2519,0,11,15,0,0,0,0.007403189066059226,1
u1057016708634951680,0,0,14,0,6,14,0,0,0,0.0,1
u1057017819030786048,3,1704,1123,0,10,15,0,0,0,0.0017605633802816902,1
u1057018401879666688,27,1911,1441,0,11,11,0,0,0,0.0141287284144427,1
u1057018491063164931,0,0,1,0,6,14,0,0,0,0.0,1
u1057018801760411651,0,0,32,0,7,15,0,0,0,0.0,1
u1057019087627436032,0,0,13,0,17,15,0,0,0,0.0,1
u1057019351700774919,0,4,3,0,15,15,0,0,0,0.0,1
u1057020077961289734,0,0,25,0,6,14,0,0,0,0.0,1
u1057020631861080065,0,0,65,0,5,13,0,0,0,0.0,1
u1057020983943536640,0,0,10,0,11,15,0,0,0,0.0,1
u1057021736477057025,0,0,80,0,4,12,0,0,0,0.0,1
u1057021901367898113,0,0,5,0,7,15,0,0,0,0.0,1
u1057022058750754816,3,0,76,1,8,15,0,0,0,3.0,1
u1057022152057253888,0,0,12,0,7,15,0,0,0,0.0,1
u1057022936173940736,1,75,16,0,13,11,0,0,0,0.013333333333333334,1
u1057023378995978242,0,41,24,0,4,15,0,0,0,0.0,1
u1057024040001515521,9,90,28,0,14,9,50,0,0,0.1,1
u1057024828417413121,1,0,50,0,5,13,0,0,0,1.0,1
u1057024907836563456,0,0,8,0,7,15,0,0,0,0.0,1
u1057025529193381889,0,0,57,0,7,15,0,0,0,0.0,1
u1057025683627503616,1,0,43,0,8,15,0,0,0,1.0,1
u1057026141872119809,1,0,39,0,7,15,0,0,0,1.0,1
u1057026384332292097,81,110,155,0,13,13,115,0,0,0.7363636363636363,1
u1057027491464970241,0,0,4,0,5,13,0,0,0,0.0,1
u1057027595575922688,0,0,16,0,4,12,0,0,0,0.0,1
u1057029508241473538,0,0,81,0,4,12,0,0,0,0.0,1
u1057030163916042240,0,0,10,0,5,13,0,0,0,0.0,1
u1057030734798557184,1,0,74,0,8,15,0,0,0,1.0,1
u1057031299993493505,0,0,2,0,7,15,0,0,0,0.0,1
u1057032331813404677,0,0,69,0,12,12,144,0,0,0.0,1
u1057032383143264256,4,491,516,0,5,13,0,0,0,0.008146639511201629,1
u1057032788824768512,0,0,4,0,7,15,0,0,0,0.0,1
u1057033282355904514,0,1,11,0,16,15,45,0,0,0.0,1
u1057033292531335170,9,54,168,0,5,13,158,0,0,0.16666666666666666,1
u1057033583750197248,0,0,46,0,8,15,0,0,0,0.0,1
u1057033861501239297,0,1,3,0,3,9,0,0,0,0.0,1
u1057034048047079426,0,24,18,0,19,11,0,0,0,0.0,1
u1057034469394341888,0,0,15,0,7,15,0,0,0,0.0,1
u1057034785573531649,3,12,6,0,17,15,38,0,0,0.25,1
u1057035399640608768,0,0,13,0,8,15,0,0,0,0.0,1
u1057035880400125953,0,0,66,0,6,14,0,0,0,0.0,1
u1057037927908286464,18,25,292,0,7,15,93,0,0,0.72,1
u1057038156229423104,0,0,13,0,8,15,0,0,0,0.0,1
u1057039350750498816,0,0,16,0,6,14,0,0,0,0.0,1
u1057040231428431878,35,65,11,0,8,7,10,0,0,0.5384615384615384,1
u1057040735055286278,0,0,28,0,5,13,0,0,0,0.0,1
u1057041931786768386,5,113,21,0,11,15,7,0,0,0.04424778761061947,1
u1057042077836488704,7,718,553,1,15,14,0,0,0,0.009749303621169917,1
u1057042442736812032,0,0,12,0,12,12,0,0,0,0.0,1
u1057042470264016896,0,0,14,0,4,12,0,0,0,0.0,1
u1057042492946665472,0,0,13,0,9,15,0,0,0,0.0,1
u1057042508973309952,9,82,19,0,17,6,160,0,0,0.10975609756097561,1
u1057043020892258304,0,0,18,0,5,13,0,0,0,0.0,1
u1057043396555005952,9,873,584,0,15,8,0,0,0,0.010309278350515464,1
u1057043556215541760,0,6,5,0,5,9,15,0,0,0.0,1
u1057043902635565056,0,0,1,0,14,14,0,0,0,0.0,1
u1057046493037846530,7,45,47,0,11,11,0,0,0,0.15555555555555556,1
u1057046913982361600,0,0,2,0,13,13,0,0,0,0.0,1
u1057047243398766594,0,0,11,0,6,14,0,0,0,0.0,1
u1057048162307895296,0,0,70,0,5,13,0,0,0,0.0,1
u1057049529835495424,14,84,45,0,18,15,107,0,0,0.16666666666666666,1
u1057051156353089537,0,0,5,0,13,15,0,0,0,0.0,1
u1057052923950129157,0,0,9,0,6,14,0,0,0,0.0,1
u1057053131710910464,2,29,1,0,12,10,0,0,0,0.06896551724137931,1
u1057053912493113344,0,0,6,0,5,13,0,0,0,0.0,1
u1057054347488608256,0,0,1,0,15,14,0,0,0,0.0,1
u1057055530412371968,0,0,9,0,4,12,0,0,0,0.0,1
u1057057387083894784,0,0,16,0,4,12,0,0,0,0.0,1
u1057057457560805376,0,0,26,0,4,12,0,0,0,0.0,1
u1057058919577579520,0,0,7,0,15,15,0,0,0,0.0,1
u1057058986753753088,1,0,45,0,6,14,0,0,0,1.0,1
u1057059092726984704,0,0,12,0,4,12,0,0,0,0.0,1
u1057059177615540224,5,0,1,0,6,15,0,0,0,5.0,1
u1057059449725161472,16,122,77,0,12,15,138,0,0,0.13114754098360656,1
u1057059617405128706,0,1,126,0,11,15,164,0,0,0.0,1
u1057061473707483136,0,0,27,0,4,12,0,0,0,0.0,1
u1057062082330419205,0,0,43,0,3,11,0,0,0,0.0,1
u1057064122486063104,0,0,6,0,6,14,0,0,0,0.0,1
u1057064195609395201,0,0,22,0,5,13,0,0,0,0.0,1
u1057064593275711489,2,13,8,0,4,9,42,0,0,0.15384615384615385,1
u1057064834876039168,0,0,1,0,7,15,0,0,0,0.0,1
u1057065427384250368,0,56,28,0,6,14,0,0,0,0.0,1
u1057065680812437504,0,0,20,0,7,15,0,0,0,0.0,1
u1057065813910396928,0,0,2,0,17,15,76,0,0,0.0,1
u1057065837339779073,0,0,16,0,7,15,0,0,0,0.0,1
u1057066037986902016,1,9,1,0,10,12,29,0,0,0.1111111111111111,1
u1057066686732394496,0,0,33,0,7,15,0,0,0,0.0,1
u1057066823898648577,10,125,281,0,4,15,0,0,0,0.08,1
u1057069474900144128,6,451,22,0,16,15,0,0,0,0.013303769401330377,1
u1057069882133614592,0,0,30,0,12,13,0,0,0,0.0,1
u1057069959799586816,0,0,35,0,8,15,0,0,0,0.0,1
u1057069991365763073,0,0,8,0,6,14,0,0,0,0.0,1
u1057070371676045313,0,0,3,0,15,15,0,0,0,0.0,1
u1057070385076756481,1,0,52,0,7,15,0,0,0,1.0,1
u1057070632909856768,0,0,2,0,15,15,0,0,0,0.0,1
u1057070778531774464,1,0,65,0,6,14,0,0,0,1.0,1
u1057071068337324032,0,0,11,0,16,15,0,0,0,0.0,1
u1057071180094496769,0,0,31,0,6,14,0,0,0,0.0,1
u1057071938173091840,0,0,14,0,6,14,0,0,0,0.0,1
u1057072945300992000,0,0,4,0,5,13,0,0,0,0.0,1
u1057073699084517376,0,0,5,0,7,15,0,0,0,0.0,1
u1057073704792801280,0,0,66,0,8,15,0,0,0,0.0,1
u1057074183539212289,0,0,1,0,9,10,0,0,0,0.0,1
u1057074529888100353,0,0,7,0,11,15,0,0,0,0.0,1
u1057075847205654529,0,4,1,0,4,15,0,0,0,0.0,1
u1057076659919175680,0,39,5,0,5,9,61,0,0,0.0,1
u1057077136316645376,2,4,15,0,14,12,160,0,0,0.5,1
u1057077255673995265,7,266,117,0,10,6,42,0,0,0.02631578947368421,1
u1057077370547552256,0,0,1,0,11,12,147,0,0,0.0,1
u1057077564571901952,0,0,22,0,7,15,0,0,0,0.0,1
u1057078015853805568,0,0,2,0,12,12,0,0,0,0.0,1
u1057078044417015808,51,521,32,0,13,13,112,0,0,0.09788867562380038,1
u1057078791091052544,0,0,1,0,16,15,0,0,0,0.0,1
u1057079087414489089,0,94,4,0,10,11,0,0,0,0.0,1
u1057079182532870145,4,857,632,0,14,8,0,0,0,0.004667444574095682,1
u1057079227428687872,0,0,37,0,6,14,0,0,0,0.0,1
u1057079677741744128,0,0,4,0,11,11,0,0,0,0.0,1
u1057080563926892544,2,163,116,0,17,11,0,0,0,0.012269938650306749,1
u1057081316489912320,1,0,20,0,5,13,0,0,0,1.0,1
u1057081882918223872,0,0,20,0,7,15,0,0,0,0.0,1
u1057082598416048129,0,0,2,0,15,15,0,0,0,0.0,1
u1057082833590673408,0,0,2,0,13,15,0,0,0,0.0,1
u1057083434940686336,2,0,80,0,8,15,0,0,0,2.0,1
u1057084081882558464,0,0,4,0,5,13,0,0,0,0.0,1
u1057084506308558848,1,49,13,0,5,15,0,0,0,0.02040816326530612,1
u1057084719681167362,339,701,229,2,12,8,157,0,0,0.48359486447931527,1
u1057086903818903552,0,0,11,0,9,15,0,0,0,0.0,1
u1057087175144169472,0,0,10,0,15,15,0,0,0,0.0,1
u1057088226052194304,0,0,24,0,6,14,0,0,0,0.0,1
u1057088566969413634,1,0,58,0,5,13,0,0,0,1.0,1
u1057088781122179075,0,26,9,0,5,15,0,0,0,0.0,1
u1057089438826799105,0,0,100,0,8,15,0,0,0,0.0,1
u1057090498123321344,1,0,46,0,5,13,0,0,0,1.0,1
u1057090656911249408,17,118,70,0,4,12,0,0,0,0.1440677966101695,1
u1057090905243574272,1,0,50,0,4,12,0,0,0,1.0,1
u1057091282072412160,182,888,35,0,11,12,53,0,0,0.20495495495495494,1
u1057091415887364096,0,0,5,0,3,11,0,0,0,0.0,1
u1057091772160057348,19,148,9,0,16,12,16,0,0,0.12837837837837837,1
u1057092246598635520,0,0,36,0,5,13,0,0,0,0.0,1
u1057092894677323777,0,0,1,0,14,15,0,0,0,0.0,1
u1057093503086297088,0,0,9,0,17,15,0,0,0,0.0,1
u1057093824705511424,0,0,12,0,5,13,0,0,0,0.0,1
u1057094176867676160,0,0,3,0,12,13,0,0,0,0.0,1
u1057094211378524161,0,0,6,0,18,15,0,0,0,0.0,1
u1057094519517257728,5,271,10,0,8,9,0,0,0,0.01845018450184502,1
u1057094827936870400,0,0,6,0,4,12,0,0,0,0.0,1
u1057095191939624960,0,4,2,0,14,14,45,0,0,0.0,1
u1057095552901369857,0,0,10,0,6,14,0,0,0,0.0,1
u1057098398728380416,0,0,4,0,15,15,0,0,0,0.0,1
u1057099021339119616,0,0,10,0,7,15,0,0,0,0.0,1
u1057099070425096192,0,0,6,0,9,15,0,0,0,0.0,1
u1057099195620851712,0,0,1,0,8,15,0,0,0,0.0,1
u1057099355088314369,0,0,16,0,8,15,0,0,0,0.0,1
u1057099513381433345,0,2,44,0,3,11,0,0,0,0.0,1
u1057101081283620864,0,0,2,0,6,14,0,0,0,0.0,1
u1057101214809276417,0,0,11,0,13,14,0,0,0,0.0,1
u1057102477391261697,0,0,74,0,7,15,0,0,0,0.0,1
u1057103216075292673,0,0,44,0,8,15,0,0,0,0.0,1
u1057103305153888258,1,13,30,0,17,15,9,0,0,0.07692307692307693,1
u1057103706695626752,0,0,36,0,4,12,0,0,0,0.0,1
u1057104231943962624,0,0,7,0,15,15,0,0,0,0.0,1
u1057105122600222720,0,0,2,0,12,15,0,0,0,0.0,1
u1057105338858520576,0,0,4,0,10,10,0,0,0,0.0,1
u1057107049635549186,0,0,1,0,15,15,0,0,0,0.0,1
u1057107151498313728,391,231,60,0,20,13,24,0,0,1.6926406926406927,1
u1057107841272688642,0,0,3,0,13,13,0,0,0,0.0,1
u1057108059028361218,0,0,8,0,10,15,0,0,0,0.0,1
u1057108356534624256,0,0,31,0,8,15,0,0,0,0.0,1
u1057108512612839424,0,0,44,0,9,15,0,0,0,0.0,1
u1057108870441648128,1,0,105,0,5,13,0,0,0,1.0,1
u1057108932882296832,0,0,2,0,8,15,0,0,0,0.0,1
u1057109410064056320,0,0,37,0,7,15,0,0,0,0.0,1
u1057109911883067392,0,0,14,0,17,15,0,0,0,0.0,1
u1057110026014392320,1,0,116,0,5,13,0,0,0,1.0,1
u1057110115621462016,2,13,13,0,17,13,18,0,0,0.15384615384615385,1
u1057110786714218496,0,0,117,0,3,11,0,0,0,0.0,1
u1057111201178480640,0,0,27,0,14,15,0,0,0,0.0,1
u1057111798883577856,0,0,6,0,12,15,0,0,0,0.0,1
u1057112440993918976,0,0,49,0,10,15,0,0,0,0.0,1
u1057113349857587200,0,0,4,0,6,14,0,0,0,0.0,1
u1057114285673984000,0,0,2,0,12,12,0,0,0,0.0,1
u1057114682895581184,0,0,69,0,4,12,0,0,0,0.0,1
u1057114760917987328,0,0,54,0,8,15,0,0,0,0.0,1
u1057114908767047680,0,0,6,0,9,15,0,0,0,0.0,1
u1057115221922205696,0,0,8,0,4,15,0,0,0,0.0,1
u1057115874589581312,4,20,8,0,13,13,152,0,0,0.2,1
u1057116709033787392,0,0,37,0,14,14,0,0,0,0.0,1
u1057116889095266311,0,0,12,0,7,15,0,0,0,0.0,1
u1057117202057519104,0,0,11,0,7,15,0,0,0,0.0,1
u1057117832717037569,0,8,25,0,16,13,0,0,0,0.0,1
u1057118152696324096,1,0,81,0,7,15,0,0,0,1.0,1
u1057119042891325442,0,0,109,0,6,14,0,0,0,0.0,1
u1057119877876645890,0,0,4,0,10,15,0,0,0,0.0,1
u1057120205594415105,0,0,1,0,15,15,0,0,0,0.0,1
u1057121369694056448,0,0,6,0,20,15,0,0,0,0.0,1
u1057121407098912768,0,0,3,0,13,15,0,0,0,0.0,1
u1057121730156814336,14,187,16,0,15,15,59,0,0,0.0748663101604278,1
u1057122287667818496,0,0,37,0,5,13,0,0,0,0.0,1
u1057122957812817921,0,0,5,0,7,15,0,0,0,0.0,1
u1057123659876306949,0,86,53,0,18,8,0,0,0,0.0,1
u1057124720154296321,0,18,23,0,13,12,0,0,0,0.0,1
u1057124952791441408,0,0,12,0,6,14,0,0,0,0.0,1
u1057125188943245313,0,0,2,0,14,15,0,0,0,0.0,1
u1057125302768287744,0,0,22,0,7,15,0,0,0,0.0,1
u1057125524068331520,0,0,157,0,12,13,57,0,0,0.0,1
u1057125755380002816,0,0,1,0,8,12,18,0,0,0.0,1
u1057125801106255873,0,0,30,0,9,9,16,0,0,0.0,1
u1057125987756990466,0,54,1,0,4,12,0,0,0,0.0,1
u1057126166283329536,0,8,1,0,5,12,0,0,0,0.0,1
u1057127506006941696,0,0,5,0,14,15,0,0,0,0.0,1
u1057127992239910914,0,0,9,0,4,12,0,0,0,0.0,1
u1057128129309765632,0,4,5,0,14,15,43,0,0,0.0,1
u1057128675722706944,0,38,23,0,8,7,0,0,0,0.0,1
u1057129046046396416,141,858,550,0,6,14,65,0,0,0.16433566433566432,1
u1057129680313053184,0,0,45,0,4,12,0,0,0,0.0,1
u1057130488161128448,0,0,18,0,7,15,0,0,0,0.0,1
u1057131932520271872,1,27,4,0,14,15,60,0,0,0.037037037037037035,1
u1057132340315451393,0,0,4,0,11,15,0,0,0,0.0,1
u1057132463338766338,0,0,4,0,10,10,0,0,0,0.0,1
u1057132844152209408,0,0,3,0,4,12,0,0,0,0.0,1
u1057133361901199360,1,0,29,0,8,15,0,0,0,1.0,1
u1057134277354274816,0,0,29,0,4,12,0,0,0,0.0,1
u1057134472842395651,0,0,43,0,7,15,0,0,0,0.0,1
u1057134631194124290,5,4,24,0,1,14,0,0,0,1.25,1
u1057135542511562752,0,0,7,0,5,13,0,0,0,0.0,1
u1057135787613929472,1,28,731,0,8,9,0,0,0,0.03571428571428571,1
u1057135961459580928,11,109,2,0,10,11,62,0,0,0.10091743119266056,1
u1057136798583779328,0,0,21,0,6,14,0,0,0,0.0,1
u1057137011969146883,14,108,435,0,10,9,155,0,0,0.12962962962962962,1
u1057137548898664448,0,0,31,0,4,12,0,0,0,0.0,1
u1057137754000240640,0,0,17,0,8,15,0,0,0,0.0,1
u1057137767459762178,1,0,22,0,5,13,0,0,0,1.0,1
u1057138021953286145,1,0,69,0,4,12,0,0,0,1.0,1
u1057138405203619840,1,54,190,0,9,15,0,0,0,0.018518518518518517,1
u1057138611852849152,0,0,42,0,7,15,0,0,0,0.0,1
u1057138908759232512,162,170,219,1,18,13,11,0,0,0.9529411764705882,1
u1057139769140928513,0,0,19,0,5,13,0,0,0,0.0,1
u1057139874002722816,0,0,7,0,9,15,0,0,0,0.0,1
u1057141013150613504,37,47,54,0,13,8,152,0,0,0.7872340425531915,1
