user_id,followers,following,account_age_days,total_posts,total_retweets,is_bot
user_legit_08464,23459,655,1452,266,155,False
user_legit_01274,38136,404,1614,136,65,False
user_legit_00619,6997,120,2809,152,66,False
user_legit_08505,9345,983,3253,356,198,False
user_legit_01742,22795,561,2939,65,9,False
user_legit_01390,15307,956,1315,47,16,False
user_legit_02203,16813,1728,2782,289,100,False
user_legit_03568,37764,1007,2547,55,31,False
user_legit_06116,42190,594,2554,225,55,False
user_bot_00470,2,1563,22,15,461,True
user_legit_06052,19480,903,299,292,95,False
user_legit_03178,10779,1171,1641,57,8,False
user_legit_03192,33550,1934,1102,335,18,False
user_legit_06099,12441,549,1443,13,6,False
user_legit_07029,45946,1335,869,68,4,False
user_legit_00575,18686,388,1389,492,54,False
user_legit_06656,44370,1041,1329,218,12,False
user_legit_07115,46292,1338,2079,415,92,False
user_legit_08802,38943,771,295,321,97,False
user_legit_06276,3572,540,2642,45,22,False
user_legit_08984,10607,1126,111,393,125,False
user_legit_05897,47885,231,2962,197,111,False
user_legit_05724,10741,207,51,316,82,False
user_legit_00269,29549,1721,2364,25,1,False
user_legit_00629,18325,1844,3530,364,174,False
user_legit_03081,41029,1442,3522,356,41,False
user_legit_03466,26946,1589,3560,166,81,False
user_legit_06430,42622,294,2956,450,113,False
user_legit_09311,43506,1224,2854,411,182,False
user_legit_07062,48943,138,1117,143,47,False
user_bot_00227,1,4642,1,18,533,True
user_legit_05543,39977,710,667,18,5,False
user_legit_04356,48252,225,947,109,43,False
user_legit_02113,45517,1413,1456,199,78,False
user_legit_08219,25933,421,1111,60,21,False
user_legit_03216,277,214,2882,61,29,False
user_legit_03814,19138,1572,2085,42,23,False
user_legit_08321,26193,743,2238,401,146,False
user_legit_08589,40480,622,930,409,69,False
user_legit_02278,18443,1922,3292,85,29,False
user_legit_04599,36477,590,1079,239,69,False
user_legit_00013,38059,836,2094,2,0,False
user_legit_09225,33761,1264,1824,463,142,False
user_legit_01525,2378,941,270,407,197,False
user_legit_02365,4308,625,2977,464,242,False
user_legit_04648,14656,506,291,40,5,False
user_legit_00374,44315,1755,2656,375,108,False
user_legit_08521,47958,902,1681,287,85,False
user_legit_06477,17766,1335,1274,281,36,False
user_legit_00525,15523,416,2696,323,153,False
user_legit_06895,37829,433,1897,397,231,False
user_legit_03591,14758,1693,3107,317,102,False
user_legit_07904,31588,999,584,415,33,False
user_legit_02958,25634,944,3316,84,11,False
user_legit_00529,46049,401,1668,276,116,False
user_legit_03714,36280,228,1769,63,26,False
user_legit_04732,38162,1176,3039,175,85,False
user_legit_01394,10789,811,1581,226,128,False
user_legit_05631,27938,1768,1358,146,75,False
user_legit_06563,1690,736,2691,377,89,False
user_legit_04703,42682,519,940,119,25,False
user_legit_01712,44000,142,2768,135,41,False
user_bot_00255,5,2531,27,11,369,True
user_legit_00955,30553,18,3072,56,32,False
user_legit_06675,44157,354,1073,35,11,False
user_legit_03453,17420,1582,1091,234,73,False
user_legit_02071,32357,1477,1290,83,7,False
user_bot_00240,1,3743,6,18,649,True
user_legit_00158,25255,1569,2236,483,55,False
user_legit_07005,42,1463,2877,473,74,False
user_legit_00352,14946,1700,616,354,156,False
user_legit_06078,28850,1968,1083,65,34,False
user_legit_06236,40561,1686,1408,462,209,False
user_legit_02920,16285,1045,1259,296,56,False
user_legit_04644,1338,1227,901,279,90,False
user_legit_00661,36747,357,2904,388,208,False
user_legit_07057,41882,1852,915,34,5,False
user_legit_03665,22534,1501,1525,348,184,False
user_legit_07979,49813,1282,3620,15,5,False
user_legit_00306,15115,1769,1856,175,28,False
user_legit_04790,9863,1130,2521,191,95,False
user_legit_02356,20585,1291,2219,22,11,False
user_legit_01927,6291,1375,2582,337,119,False
user_bot_00439,2,1888,27,5,99,True
user_legit_03427,44177,540,318,487,261,False
user_legit_03638,4141,1507,2978,244,64,False
user_legit_01266,2762,1907,2337,58,5,False
user_legit_01560,14563,1462,2341,181,107,False
user_legit_07179,14636,1469,3027,360,152,False
user_legit_04109,16201,1771,2576,437,35,False
user_legit_07867,1810,1732,2493,416,157,False
user_legit_04904,9470,1759,1264,468,261,False
user_legit_07294,11848,1443,603,68,35,False
user_legit_00514,47957,1377,224,227,41,False
user_legit_00894,37473,544,2389,332,146,False
user_legit_00021,18546,1008,2170,270,82,False
user_legit_00899,30819,1090,2016,272,56,False
user_legit_00207,48459,259,1449,47,23,False
user_legit_00458,42041,611,2707,342,150,False
user_legit_02430,6622,455,2540,133,60,False
user_legit_08442,15376,1714,133,199,27,False
user_legit_03389,33901,458,2374,117,59,False
user_legit_03911,48535,993,107,266,65,False
user_legit_05383,19071,1639,523,295,92,False
user_legit_00552,41412,1579,1517,309,113,False
user_legit_03144,38175,1476,467,228,125,False
user_legit_06917,1031,1278,3533,421,81,False
user_legit_02056,36738,731,429,335,174,False
user_legit_01925,6596,1966,88,310,170,False
user_legit_00634,9153,92,2856,109,51,False
user_legit_06082,11802,51,649,346,131,False
user_legit_09270,48003,1498,2377,465,186,False
user_bot_00178,5,4319,26,3,114,True
user_legit_00105,39348,101,2307,313,36,False
user_legit_03041,14573,928,1589,479,109,False
user_legit_01709,10615,1100,1737,214,88,False
user_legit_00089,41614,638,2193,213,62,False
user_legit_07014,21473,1210,839,240,74,False
user_legit_03174,49727,1127,1845,73,4,False
user_legit_00917,39206,155,1645,265,148,False
user_legit_07833,25939,919,3218,484,31,False
user_legit_06732,29323,457,357,28,4,False
user_legit_01949,16083,1602,1469,271,21,False
user_legit_06368,1321,523,442,498,129,False
user_legit_00001,38700,401,2530,369,217,False
user_legit_08032,32429,226,1105,386,128,False
user_legit_06047,28540,1905,897,326,79,False
user_legit_02720,31335,1236,1961,276,150,False
user_bot_00312,3,764,13,15,745,True
user_legit_03117,32153,705,3417,28,15,False
user_legit_09465,17169,1998,2910,12,2,False
user_legit_03762,28789,1221,1827,304,151,False
user_legit_00213,22473,931,1864,73,23,False
user_legit_00778,13555,687,106,217,22,False
user_legit_03496,5150,375,1917,143,40,False
user_legit_08817,43752,468,1680,179,9,False
user_legit_02043,37483,1752,2742,375,53,False
user_legit_05420,40057,1092,2616,235,127,False
user_legit_06154,365,885,590,494,211,False
user_legit_08357,32702,766,1974,260,123,False
user_legit_08707,2607,1436,1339,332,111,False
user_legit_08465,36618,1280,1602,225,74,False
user_legit_04167,9074,1947,1415,389,166,False
user_legit_03788,48804,1474,2996,427,191,False
user_legit_00583,2607,309,467,488,98,False
user_bot_00411,4,571,5,6,194,True
user_bot_00486,2,3393,23,19,364,True
user_legit_00116,1872,920,647,401,169,False
user_legit_06644,39874,1947,2392,250,74,False
user_legit_09033,21566,944,1397,106,59,False
user_bot_00451,3,3559,29,10,125,True
user_legit_08959,48507,786,3319,331,59,False
user_legit_01763,30092,367,2253,30,16,False
user_legit_01875,6041,398,3334,409,110,False
user_legit_03224,30418,1840,2473,61,12,False
user_legit_00526,46168,1935,3399,341,52,False
user_legit_07725,33798,1289,1116,340,84,False
user_legit_02946,29446,102,3634,471,277,False
user_legit_04473,6832,1199,3008,310,173,False
user_legit_05655,11007,65,550,395,158,False
user_legit_06059,18905,1416,620,15,1,False
user_legit_00959,20596,479,485,246,129,False
user_legit_06342,32930,1352,1889,125,8,False
user_legit_03633,38023,1154,1292,83,18,False
user_legit_01050,25420,1969,31,499,105,False
user_legit_03380,41608,1497,67,359,96,False
user_legit_03676,18330,1702,1880,74,18,False
user_legit_05776,19902,1110,2688,440,65,False
user_legit_09045,38671,1843,2605,119,48,False
user_legit_06573,31427,864,2601,357,185,False
user_legit_05179,20124,1804,2254,436,177,False
user_legit_01607,29695,360,2017,282,54,False
user_legit_03610,27982,286,940,466,187,False
user_bot_00258,2,1039,7,12,529,True
user_legit_06635,5098,831,3091,250,133,False
user_bot_00497,5,3030,24,3,102,True
user_legit_00791,22721,1671,3017,461,189,False
user_legit_03056,40112,390,1304,57,32,False
user_legit_01980,32881,483,3568,322,192,False
user_legit_03598,14234,1891,1088,302,107,False
user_legit_00933,32465,756,1381,266,32,False
user_legit_07424,47887,1112,2730,184,57,False
user_legit_05626,20930,115,69,423,154,False
user_legit_01682,1768,1227,1740,68,22,False
user_legit_04179,23330,1792,787,51,26,False
user_legit_06446,14441,1431,2945,305,155,False
user_legit_04116,940,1364,1028,461,245,False
user_legit_00988,12321,1973,1429,310,113,False
user_legit_02896,33007,1957,1803,173,29,False
user_legit_03778,49269,117,1664,155,22,False
user_legit_05658,26108,1634,2698,26,5,False
user_legit_03093,12053,1610,3239,23,6,False
user_legit_03155,42393,1162,1912,439,78,False
user_legit_01823,43836,40,113,125,47,False
user_bot_00122,3,2147,29,9,368,True
user_legit_01098,2070,1668,158,494,56,False
user_legit_02844,22838,1128,521,428,195,False
user_legit_03342,4957,1245,1249,217,19,False
user_legit_00038,13845,1101,3359,101,37,False
user_legit_06540,46914,1314,2047,437,80,False
user_legit_09473,34093,1289,3450,36,4,False
user_legit_03356,2845,267,787,215,90,False
user_legit_07813,40647,381,660,371,23,False
user_legit_08220,15742,1125,3246,184,10,False
user_legit_09227,23356,1030,827,427,71,False
user_legit_02428,37732,1939,1266,97,56,False
user_legit_05043,28170,1837,1657,466,71,False
user_legit_05346,24896,1401,952,196,76,False
user_legit_04811,12370,1491,2617,393,192,False
user_legit_08476,23078,150,1334,419,49,False
user_legit_00686,20341,907,3635,122,37,False
user_legit_04799,27767,1205,3475,482,102,False
user_legit_07437,46734,1049,2244,155,59,False
user_legit_02353,23239,1640,1787,440,172,False
user_legit_06353,43351,378,370,241,58,False
user_legit_04569,10225,340,2342,146,21,False
user_legit_08213,35602,1765,71,11,4,False
user_legit_02752,29130,1022,213,329,177,False
user_legit_08073,15673,1235,2736,225,107,False
user_legit_01040,35311,953,2501,353,188,False
user_legit_07491,35853,1058,3363,41,13,False
user_legit_01265,1858,1568,1780,43,24,False
user_legit_09265,16304,987,3097,194,67,False
user_legit_07059,24224,649,1295,160,49,False
user_legit_00277,39138,793,2239,167,45,False
user_legit_05084,25983,268,2029,19,4,False
user_legit_02382,45894,1258,2147,484,92,False
user_legit_00571,20818,404,2341,307,144,False
user_legit_01435,5103,291,30,176,57,False
user_legit_05352,6086,1385,1503,294,112,False
user_legit_05445,17770,713,2598,446,141,False
user_legit_01007,25186,1610,162,440,163,False
user_legit_04543,30625,1959,1864,81,39,False
user_legit_08816,18582,586,3639,93,30,False
user_legit_02064,29482,374,3018,372,92,False
user_legit_01136,36250,81,631,132,7,False
user_legit_05343,22369,403,3078,345,202,False
user_legit_00294,27254,1974,135,347,47,False
user_legit_02403,27549,916,1505,330,108,False
user_legit_03998,36566,233,1639,18,5,False
user_legit_03741,15167,1618,647,148,46,False
user_legit_09222,21545,317,883,125,52,False
user_legit_02719,8177,1204,1814,282,92,False
user_legit_09199,19874,55,1945,51,16,False
user_legit_05150,7934,1090,3543,169,40,False
user_legit_02808,39565,1688,3544,468,163,False
user_legit_00556,36803,1463,2993,143,8,False
user_legit_08925,16365,278,3201,21,2,False
user_legit_04795,9482,1529,955,145,59,False
user_legit_02469,10712,1337,964,51,5,False
user_legit_03738,33411,42,2067,91,4,False
user_legit_04286,35716,1517,728,450,33,False
user_legit_02604,37911,118,329,214,62,False
user_legit_00362,11178,1729,1008,359,138,False
user_legit_06924,17443,1512,883,113,31,False
user_legit_01704,45996,586,969,247,101,False
user_legit_02139,20009,826,3412,48,27,False
user_legit_03239,1941,1407,2451,457,52,False
user_legit_02383,19651,1192,1877,470,71,False
user_legit_07314,44448,605,1670,371,112,False
user_legit_04311,42844,1636,2200,150,66,False
user_legit_01312,38982,1017,1079,356,111,False
user_legit_03930,35445,772,207,393,30,False
user_legit_06183,45803,544,3183,188,39,False
user_legit_01591,17330,587,2439,445,111,False
user_legit_09387,42727,604,3268,287,87,False
user_legit_02162,20147,1768,3190,236,69,False
user_legit_02396,47329,1067,1466,198,18,False
user_legit_00317,36352,1368,3400,189,25,False
user_legit_05233,9882,347,1412,196,79,False
user_legit_05068,1773,301,1257,332,17,False
user_legit_04036,34272,977,1534,487,282,False
user_legit_03020,17490,200,2250,129,8,False
user_legit_08228,16986,58,3582,262,38,False
user_legit_05295,39939,645,2825,498,176,False
user_legit_03972,6213,290,307,171,69,False
user_legit_05370,39185,857,3612,287,30,False
user_legit_04133,25125,1272,1680,351,150,False
user_legit_00974,7404,797,1869,403,56,False
user_legit_07291,37796,1084,124,472,91,False
user_legit_00954,39281,115,1293,214,95,False
user_legit_09306,34055,1307,3351,491,281,False
user_legit_05016,2817,1795,328,470,232,False
user_bot_00230,5,4676,27,19,684,True
user_legit_07490,5597,1260,2361,116,8,False
user_legit_01640,36083,133,3288,316,162,False
user_legit_01290,11690,1237,779,195,97,False
user_legit_01380,49025,157,440,2,0,False
user_legit_01933,47660,1654,1419,218,124,False
user_legit_04675,18484,550,3371,499,209,False
user_legit_00892,26132,1346,2744,121,61,False
user_legit_07287,8831,1405,2745,107,22,False
user_legit_04876,20638,612,1790,230,117,False
user_legit_07906,37546,1401,975,486,238,False
user_legit_08194,7426,452,1625,156,29,False
user_legit_09379,36432,363,3055,498,136,False
user_legit_02466,15065,1228,3508,484,230,False
user_legit_07657,46780,1247,270,111,65,False
user_legit_01913,38870,1808,1938,323,156,False
user_legit_02736,28715,1071,780,82,5,False
user_legit_00726,36064,686,1563,489,201,False
user_legit_07214,12358,1667,1773,118,44,False
user_legit_08245,44353,42,2874,482,206,False
user_legit_01796,48782,1981,2231,168,74,False
user_legit_03845,23866,1024,2386,204,86,False
user_legit_06402,15492,1391,1699,54,13,False
user_legit_00936,7904,678,2893,454,131,False
user_legit_02265,4769,1572,3613,449,130,False
user_legit_00824,31169,1007,3411,332,69,False
user_legit_07274,3670,630,1388,271,137,False
user_legit_01389,45454,1921,31,398,135,False
user_legit_03564,39073,620,1725,453,175,False
user_legit_05429,43029,1906,1830,299,148,False
user_legit_07827,19324,1848,1018,387,217,False
user_legit_05690,18536,1893,1967,55,25,False
user_legit_07878,39917,187,2478,113,27,False
user_legit_01868,1517,1709,2773,181,36,False
user_legit_08202,29460,392,700,231,52,False
user_legit_07486,40238,17,317,27,12,False
user_legit_00806,27249,1305,3253,423,57,False
user_legit_04805,37656,1998,1684,406,95,False
user_legit_09152,15387,937,3628,410,237,False
user_legit_07511,17197,565,88,381,121,False
user_legit_08056,30093,610,478,395,25,False
user_legit_04494,15369,1059,601,239,25,False
user_legit_02632,45672,622,2358,258,123,False
user_legit_08900,6554,943,807,168,74,False
user_legit_08623,39903,1834,2575,366,80,False
user_legit_07832,20208,850,377,290,19,False
user_legit_04388,16853,1922,716,320,90,False
user_legit_00145,42671,1333,1542,431,229,False
user_legit_06467,5005,1945,3144,303,126,False
user_legit_02033,33907,723,252,183,87,False
user_legit_09127,40678,1146,1411,47,12,False
user_legit_01165,5257,501,508,436,204,False
user_legit_02050,8622,735,1211,436,149,False
user_legit_03760,8728,1328,1211,226,104,False
user_legit_04435,46482,354,2632,493,60,False
user_legit_03430,12482,821,3426,143,39,False
user_legit_08190,10023,46,3005,340,54,False
user_legit_08753,36182,521,652,217,27,False
user_legit_07069,35259,220,46,246,123,False
user_legit_04361,39238,490,1493,378,217,False
user_legit_01771,18866,1340,1145,282,54,False
user_legit_03511,28934,91,212,479,277,False
user_legit_00271,1149,1692,118,321,29,False
user_legit_08436,9584,1446,816,287,48,False
user_legit_02032,4543,1889,2560,220,19,False
user_bot_00164,1,931,2,9,351,True
user_legit_03810,11451,1837,3406,37,19,False
user_legit_04346,2494,932,1510,331,40,False
user_legit_00545,2678,1759,2642,97,51,False
user_legit_03241,10407,1763,3290,116,45,False
user_legit_08502,14031,295,1933,76,22,False
user_bot_00418,3,3517,16,5,160,True
user_legit_07564,13998,1825,1658,241,100,False
user_legit_00920,43635,1800,905,495,44,False
user_legit_09118,18385,1846,3336,460,85,False
user_legit_06640,16344,66,1273,467,157,False
user_legit_07694,31882,1663,1109,47,20,False
user_legit_08230,15914,1016,689,104,9,False
user_legit_07126,44415,347,1987,318,108,False
user_legit_04278,36673,886,1056,307,155,False
user_legit_02983,41112,362,2618,268,130,False
user_legit_00130,28273,67,3630,222,61,False
user_legit_07980,44069,814,3301,243,15,False
user_legit_02667,48271,175,2507,55,24,False
user_legit_07138,11231,1537,646,395,139,False
user_legit_03223,38791,1282,1912,440,32,False
user_legit_07693,36618,1323,3028,115,53,False
user_legit_05392,40057,1516,2049,310,22,False
user_legit_00614,34311,1409,768,215,49,False
user_bot_00402,0,3682,10,16,259,True
user_legit_01466,31781,1867,2609,375,167,False
user_legit_04497,19413,1729,1152,492,110,False
user_legit_03042,16409,145,1513,253,53,False
user_legit_02419,20938,624,2482,235,134,False
user_legit_05085,16992,1659,3370,215,85,False
user_legit_03294,9619,932,2644,247,52,False
user_legit_06737,6761,800,581,469,147,False
